"distrito","species","reino","nombre_cientifico","clase","orden","familia","genero","n_registros","fuentes","plataformas","primer_anio","ultimo_anio","n_distritos_total","es_exclusiva","iucn_match_name","iucn_categoria_raw","iucn_id","iucn_categoria","es_amenazada_iucn"
"Zurite","Bolborhynchus orbygnesius","Fauna","Bolborhynchus orbygnesius (Souance, 1856)","Aves","Psittaciformes","Psittacidae","Bolborhynchus",33,"GBIF","eBird",2021,2024,4,FALSE,"Bolborhynchus orbygnesius","Least Concern","22685916","Preocupación Menor (LC)",FALSE
"Zurite","Geospizopsis plebejus","Fauna","Geospizopsis plebejus (Tschudi, 1844)","Aves","Passeriformes","Thraupidae","Geospizopsis",32,"GBIF","eBird",2022,2023,8,FALSE,"Geospizopsis plebejus","Least Concern","22723100","Preocupación Menor (LC)",FALSE
"Zurite","Rhopospina fruticeti","Fauna","Rhopospina fruticeti (Kittlitz, 1833)","Aves","Passeriformes","Thraupidae","Rhopospina",29,"GBIF","eBird",2021,2024,8,FALSE,"Rhopospina fruticeti","Least Concern","22723080","Preocupación Menor (LC)",FALSE
"Zurite","Falco sparverius","Fauna","Falco sparverius Linnaeus, 1758","Aves","Falconiformes","Falconidae","Falco",26,"GBIF / iNaturalist","eBird / iNaturalist",2022,2024,9,FALSE,"Falco sparverius","Least Concern","22696395","Preocupación Menor (LC)",FALSE
"Zurite","Lesbia victoriae","Fauna","Lesbia victoriae (Bourcier & Mulsant, 1846)","Aves","Apodiformes","Trochilidae","Lesbia",24,"GBIF","eBird",2021,2024,8,FALSE,"Lesbia victoriae","Least Concern","22687971","Preocupación Menor (LC)",FALSE
"Zurite","Falco peregrinus","Fauna","Falco peregrinus Tunstall, 1771","Aves","Falconiformes","Falconidae","Falco",23,"GBIF","eBird",2021,2024,4,FALSE,"Falco peregrinus","Least Concern","45354964","Preocupación Menor (LC)",FALSE
"Zurite","Plegadis ridgwayi","Fauna","Plegadis ridgwayi (Allen, 1876)","Aves","Pelecaniformes","Threskiornithidae","Plegadis",23,"GBIF","eBird",2018,2024,9,FALSE,"Plegadis ridgwayi","Least Concern","22697429","Preocupación Menor (LC)",FALSE
"Zurite","Phacellodomus striaticeps","Fauna","Phacellodomus striaticeps (Orbigny & Lafresnaye, 1838)","Aves","Passeriformes","Furnariidae","Phacellodomus",22,"GBIF","eBird",2021,2023,6,FALSE,"Phacellodomus striaticeps","Least Concern","22702613","Preocupación Menor (LC)",FALSE
"Zurite","Agriornis montanus","Fauna","Agriornis montanus (Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Tyrannidae","Agriornis",21,"GBIF","eBird",2021,2024,6,FALSE,"Agriornis montanus","Least Concern","22700072","Preocupación Menor (LC)",FALSE
"Zurite","Anairetes flavirostris","Fauna","Anairetes flavirostris P.L.Sclater & Salvin, 1876","Aves","Passeriformes","Tyrannidae","Anairetes",21,"GBIF","eBird",2022,2024,8,FALSE,"Anairetes flavirostris","Least Concern","22699397","Preocupación Menor (LC)",FALSE
"Zurite","Muscisaxicola rufivertex","Fauna","Muscisaxicola rufivertex Orbigny & Lafresnaye, 1837","Aves","Passeriformes","Tyrannidae","Muscisaxicola",21,"GBIF","eBird",2021,2024,8,FALSE,"Muscisaxicola rufivertex","Least Concern","103683296","Preocupación Menor (LC)",FALSE
"Zurite","Bubulcus ibis","Fauna","Ardea ibis Linnaeus, 1758","Aves","Pelecaniformes","Ardeidae","Bubulcus",19,"GBIF","eBird",2019,2024,8,FALSE,"Bubulcus ibis","Least Concern","22697109","Preocupación Menor (LC)",FALSE
"Zurite","Nothoprocta taczanowskii","Fauna","Nothoprocta taczanowskii P.L.Sclater & Salvin, 1875","Aves","Tinamiformes","Tinamidae","Nothoprocta",19,"GBIF","eBird",2021,2023,5,FALSE,"Nothoprocta taczanowskii","Vulnerable","22678246","Vulnerable (VU)",TRUE
"Zurite","Thlypopsis ruficeps","Fauna","Thlypopsis ruficeps (d'Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Thraupidae","Thlypopsis",19,"GBIF","eBird",2022,2024,5,FALSE,"Thlypopsis ruficeps","Least Concern","22722269","Preocupación Menor (LC)",FALSE
"Zurite","Nothoprocta pentlandii","Fauna","Nothoprocta pentlandii (G.R.Gray, 1867)","Aves","Tinamiformes","Tinamidae","Nothoprocta",18,"GBIF","eBird",2021,2024,6,FALSE,"Nothoprocta pentlandii","Least Concern","22678259","Preocupación Menor (LC)",FALSE
"Zurite","Myiotheretes striaticollis","Fauna","Myiotheretes striaticollis (P.L.Sclater, 1853)","Aves","Passeriformes","Tyrannidae","Myiotheretes",17,"GBIF","eBird",2021,2024,6,FALSE,"Myiotheretes striaticollis","Least Concern","22699987","Preocupación Menor (LC)",FALSE
"Zurite","Chroicocephalus serranus","Fauna","Chroicocephalus serranus (Tschudi, 1844)","Aves","Charadriiformes","Laridae","Chroicocephalus",16,"GBIF","eBird",2019,2024,9,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Zurite","Pheucticus aureoventris","Fauna","Pheucticus aureoventris (d'Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Cardinalidae","Pheucticus",16,"GBIF","eBird",2022,2024,7,FALSE,"Pheucticus aureoventris","Least Concern","22723810","Preocupación Menor (LC)",FALSE
"Zurite","Chaetocercus mulsant","Fauna","Chaetocercus mulsant (Bourcier, 1843)","Aves","Apodiformes","Trochilidae","Chaetocercus",13,"GBIF","eBird",2022,2024,4,FALSE,"Chaetocercus mulsant","Least Concern","22688251","Preocupación Menor (LC)",FALSE
"Zurite","Glaucidium peruanum","Fauna","Glaucidium peruanum C.König, 1991","Aves","Strigiformes","Strigidae","Glaucidium",13,"GBIF","eBird",2022,2024,7,FALSE,"Glaucidium peruanum","Least Concern","22689253","Preocupación Menor (LC)",FALSE
"Zurite","Muscisaxicola maculirostris","Fauna","Muscisaxicola maculirostris Orbigny & Lafresnaye, 1837","Aves","Passeriformes","Tyrannidae","Muscisaxicola",12,"GBIF","eBird",2022,2024,6,FALSE,"Muscisaxicola maculirostris","Least Concern","22700132","Preocupación Menor (LC)",FALSE
"Zurite","Nothoprocta ornata","Fauna","Nothoprocta ornata (G.R.Gray, 1867)","Aves","Tinamiformes","Tinamidae","Nothoprocta",12,"GBIF","eBird",2022,2024,7,FALSE,"Nothoprocta ornata","Least Concern","22678254","Preocupación Menor (LC)",FALSE
"Zurite","Ampelion rubrocristatus","Fauna","Ampelion rubrocristatus (Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Cotingidae","Ampelion",11,"GBIF","eBird",2023,2023,8,FALSE,"Ampelion rubrocristatus","Least Concern","22700753","Preocupación Menor (LC)",FALSE
"Zurite","Diglossa sittoides","Fauna","Diglossa sittoides (d'Orbigny & Lafresnaye, 1838)","Aves","Passeriformes","Thraupidae","Diglossa",11,"GBIF","eBird",2023,2024,6,FALSE,"Diglossa sittoides","Least Concern","22723644","Preocupación Menor (LC)",FALSE
"Zurite","Geranoaetus melanoleucus","Fauna","Geranoaetus melanoleucus (Vieillot, 1819)","Aves","Accipitriformes","Accipitridae","Geranoaetus",11,"GBIF","eBird",2021,2024,8,FALSE,"Geranoaetus melanoleucus","Least Concern","22695845","Preocupación Menor (LC)",FALSE
"Zurite","Ochthoeca oenanthoides","Fauna","Ochthoeca oenanthoides (Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Tyrannidae","Ochthoeca",11,"GBIF","eBird",2021,2023,6,FALSE,"Ochthoeca oenanthoides","Least Concern","22699938","Preocupación Menor (LC)",FALSE
"Zurite","Grallaria andicolus","Fauna","Grallaria andicolus (Cabanis, 1873)","Aves","Passeriformes","Grallariidae","Grallaria",10,"GBIF","eBird",2023,2024,5,FALSE,"Grallaria andicolus","Least Concern","22703281","Preocupación Menor (LC)",FALSE
"Zurite","Muscisaxicola juninensis","Fauna","Muscisaxicola juninensis Taczanowski, 1884","Aves","Passeriformes","Tyrannidae","Muscisaxicola",10,"GBIF","eBird",2021,2023,4,FALSE,"Muscisaxicola juninensis","Least Concern","22700168","Preocupación Menor (LC)",FALSE
"Zurite","Vanellus resplendens","Fauna","Vanellus resplendens (Tschudi, 1843)","Aves","Charadriiformes","Charadriidae","Vanellus",10,"GBIF","eBird",2022,2024,8,FALSE,"Vanellus resplendens","Least Concern","22694078","Preocupación Menor (LC)",FALSE
"Zurite","Cathartes aura","Fauna","Cathartes aura (Linnaeus, 1758)","Aves","Accipitriformes","Cathartidae","Cathartes",9,"GBIF","eBird",2022,2023,7,FALSE,"Cathartes aura","Least Concern","22697627","Preocupación Menor (LC)",FALSE
"Zurite","Elaenia albiceps","Fauna","Elaenia albiceps (Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Tyrannidae","Elaenia",9,"GBIF","eBird",2023,2024,5,FALSE,"Elaenia albiceps","Least Concern","22699271","Preocupación Menor (LC)",FALSE
"Zurite","Metriopelia melanoptera","Fauna","Metriopelia melanoptera (Molina, 1782)","Aves","Columbiformes","Columbidae","Metriopelia",9,"GBIF","eBird",2022,2023,4,FALSE,"Metriopelia melanoptera","Least Concern","22690839","Preocupación Menor (LC)",FALSE
"Zurite","Ochthoeca fumicolor","Fauna","Ochthoeca fumicolor P.L.Sclater, 1856","Aves","Passeriformes","Tyrannidae","Ochthoeca",9,"GBIF","eBird",2021,2023,5,FALSE,"Ochthoeca fumicolor","Least Concern","103682812","Preocupación Menor (LC)",FALSE
"Zurite","Turdus fuscater","Fauna","Turdus fuscater Orbigny & Lafresnaye, 1837","Aves","Passeriformes","Turdidae","Turdus",9,"GBIF","eBird",2016,2024,7,FALSE,"Turdus fuscater","Least Concern","22708848","Preocupación Menor (LC)",FALSE
"Zurite","Bubo magellanicus","Fauna","Bubo magellanicus (R.Lesson, 1828)","Aves","Strigiformes","Strigidae","Bubo",8,"GBIF","eBird",2021,2024,6,FALSE,"Bubo magellanicus","Least Concern","61752097","Preocupación Menor (LC)",FALSE
"Zurite","Porphyrospiza alaudina","Fauna","Rhopospina alaudina (Kittlitz, 1833)","Aves","Passeriformes","Thraupidae","Porphyrospiza",8,"GBIF","eBird",2022,2024,5,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Zurite","Asthenes humilis","Fauna","Asthenes humilis (Cabanis, 1873)","Aves","Passeriformes","Furnariidae","Asthenes",7,"GBIF","eBird",2022,2023,3,FALSE,"Asthenes humilis","Least Concern","22702555","Preocupación Menor (LC)",FALSE
"Zurite","Asthenes virgata","Fauna","Asthenes virgata (P.L.Sclater, 1874)","Aves","Passeriformes","Furnariidae","Asthenes",7,"GBIF","eBird",2022,2023,5,FALSE,"Asthenes virgata","Least Concern","22702575","Preocupación Menor (LC)",FALSE
"Zurite","Asthenes wyatti","Fauna","Asthenes wyatti (P.L.Sclater & Salvin, 1871)","Aves","Passeriformes","Furnariidae","Asthenes",7,"GBIF","eBird",2021,2024,5,FALSE,"Asthenes wyatti","Least Concern","103673405","Preocupación Menor (LC)",FALSE
"Zurite","Atlapetes forbesi","Fauna","Atlapetes forbesi Morrison, 1947","Aves","Passeriformes","Passerellidae","Atlapetes",7,"GBIF","eBird",2022,2024,4,FALSE,"Atlapetes forbesi","Least Concern","22728563","Preocupación Menor (LC)",FALSE
"Zurite","Cinclodes atacamensis","Fauna","Cinclodes atacamensis (Philippi, 1857)","Aves","Passeriformes","Furnariidae","Cinclodes",7,"GBIF","eBird",2016,2024,8,FALSE,"Cinclodes atacamensis","Least Concern","22702114","Preocupación Menor (LC)",FALSE
"Zurite","Pachyramphus validus","Fauna","Pachyramphus validus (Lichtenstein, 1823)","Aves","Passeriformes","Cotingidae","Pachyramphus",7,"GBIF","eBird",2022,2024,5,FALSE,"Pachyramphus validus","Least Concern","22700683","Preocupación Menor (LC)",FALSE
"Zurite","Anairetes parulus","Fauna","Anairetes parulus (Kittlitz, 1830)","Aves","Passeriformes","Tyrannidae","Anairetes",6,"GBIF","eBird",2022,2024,7,FALSE,"Anairetes parulus","Least Concern","22699406","Preocupación Menor (LC)",FALSE
"Zurite","Falco femoralis","Fauna","Falco femoralis Temminck, 1822","Aves","Falconiformes","Falconidae","Falco",6,"GBIF / iNaturalist","eBird / iNaturalist",2019,2024,8,FALSE,"Falco femoralis","Least Concern","22696450","Preocupación Menor (LC)",FALSE
"Zurite","Polioxolmis rufipennis","Fauna","Cnemarchus rufipennis (Taczanowski, 1874)","Aves","Passeriformes","Tyrannidae","Polioxolmis",6,"GBIF","eBird",2021,2022,6,FALSE,"Polioxolmis rufipennis","Least Concern","22700123","Preocupación Menor (LC)",FALSE
"Zurite","Solanum tuberosum","Flora","Solanum stenotomum subsp. stenotomum","Magnoliopsida","Solanales","Solanaceae","Solanum",6,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,4,FALSE,"Solanum etuberosum","Least Concern","101526038","Preocupación Menor (LC)",FALSE
"Zurite","Bombus opifex","Fauna","Bombus opifex","Insecta","Hymenoptera","Apidae","Bombus",5,"iNaturalist","iNaturalist",2025,2025,1,TRUE,"Bombus opifex","Least Concern","21215138","Preocupación Menor (LC)",FALSE
"Zurite","Geospizopsis unicolor","Fauna","Geospizopsis unicolor (d'Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Thraupidae","Geospizopsis",5,"GBIF","eBird",2022,2024,5,FALSE,"Geospizopsis unicolor","Least Concern","22723085","Preocupación Menor (LC)",FALSE
"Zurite","Scytalopus simonsi","Fauna","Scytalopus simonsi Chubb, 1917","Aves","Passeriformes","Rhinocryptidae","Scytalopus",5,"GBIF","eBird",2022,2024,3,FALSE,"Scytalopus simonsi","Least Concern","22729298","Preocupación Menor (LC)",FALSE
"Zurite","Spinus crassirostris","Fauna","Spinus crassirostris (Landbeck, 1877)","Aves","Passeriformes","Fringillidae","Spinus",5,"GBIF","eBird",2022,2023,5,FALSE,"Spinus crassirostris","Least Concern","22720380","Preocupación Menor (LC)",FALSE
"Zurite","Anas flavirostris","Fauna","Anas flavirostris Vieillot, 1816","Aves","Anseriformes","Anatidae","Anas",4,"GBIF","eBird",2021,2024,9,FALSE,"Anas flavirostris","---","22735557_1","No Evaluada (NE)",FALSE
"Zurite","Ardea alba","Fauna","Ardea alba Linnaeus, 1758","Aves","Pelecaniformes","Ardeidae","Ardea",4,"GBIF","eBird",2021,2024,7,FALSE,"Ardea alba","Least Concern","22697043","Preocupación Menor (LC)",FALSE
"Zurite","Coragyps atratus","Fauna","Coragyps atratus (Bechstein, 1793)","Aves","Accipitriformes","Cathartidae","Coragyps",4,"GBIF","eBird",2022,2022,4,FALSE,"Coragyps atratus","Least Concern","22697624","Preocupación Menor (LC)",FALSE
"Zurite","Sicalis olivascens","Fauna","Sicalis olivascens (d'Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Thraupidae","Sicalis",4,"GBIF","eBird",2022,2022,4,FALSE,"Sicalis olivascens","Least Concern","103838515","Preocupación Menor (LC)",FALSE
"Zurite","Streptoprocne zonaris","Fauna","Streptoprocne zonaris (Shaw, 1796)","Aves","Apodiformes","Apodidae","Streptoprocne",4,"GBIF","eBird",2019,2022,6,FALSE,"Streptoprocne zonaris","Least Concern","22686476","Preocupación Menor (LC)",FALSE
"Zurite","Anas georgica","Fauna","Anas georgica J.F.Gmelin, 1789","Aves","Anseriformes","Anatidae","Anas",3,"GBIF","eBird",2019,2021,8,FALSE,"Anas georgica","Least Concern","22680310","Preocupación Menor (LC)",FALSE
"Zurite","Empidonax alnorum","Fauna","Empidonax alnorum Brewster, 1895","Aves","Passeriformes","Tyrannidae","Empidonax",3,"GBIF","eBird",2021,2021,3,FALSE,"Empidonax alnorum","Least Concern","22699845","Preocupación Menor (LC)",FALSE
"Zurite","Gallinula chloropus","Fauna","Gallinula galeata (Lichtenstein & Mhc, 1818)","Aves","Gruiformes","Rallidae","Gallinula",3,"GBIF","eBird",2021,2024,8,FALSE,"Gallinula chloropus","Least Concern","62120190","Preocupación Menor (LC)",FALSE
"Zurite","Hirundinea ferruginea","Fauna","Hirundinea ferruginea (Gmelin, 1788)","Aves","Passeriformes","Tyrannidae","Hirundinea",3,"GBIF","eBird",2023,2024,3,FALSE,"Hirundinea ferruginea","Least Concern","22699738","Preocupación Menor (LC)",FALSE
"Zurite","Nycticorax nycticorax","Fauna","Nycticorax nycticorax (Linnaeus, 1758)","Aves","Pelecaniformes","Ardeidae","Nycticorax",3,"GBIF","eBird",2021,2024,6,FALSE,"Nycticorax nycticorax","Least Concern","22697211","Preocupación Menor (LC)",FALSE
"Zurite","Spatula cyanoptera","Fauna","Spatula cyanoptera (Vieillot, 1816)","Aves","Anseriformes","Anatidae","Spatula",3,"GBIF","eBird",2019,2021,7,FALSE,"Spatula cyanoptera","Least Concern","22680233","Preocupación Menor (LC)",FALSE
"Zurite","Spatula puna","Fauna","Spatula puna (Tschudi, 1844)","Aves","Anseriformes","Anatidae","Spatula",3,"GBIF","eBird",2021,2023,6,FALSE,"Spatula puna","Least Concern","22680326","Preocupación Menor (LC)",FALSE
"Zurite","Theristicus melanopis","Fauna","Theristicus branickii Berlepsch & Stolzmann, 1894","Aves","Pelecaniformes","Threskiornithidae","Theristicus",3,"GBIF","eBird",2023,2024,7,FALSE,"Theristicus melanopis","Least Concern","22734000","Preocupación Menor (LC)",FALSE
"Zurite","Agelasticus thilius","Fauna","Agelasticus thilius (Molina, 1782)","Aves","Passeriformes","Icteridae","Agelasticus",2,"GBIF","eBird",2021,2021,4,FALSE,"Agelasticus thilius","Least Concern","22724178","Preocupación Menor (LC)",FALSE
"Zurite","Asio flammeus","Fauna","Asio flammeus (Pontoppidan, 1763)","Aves","Strigiformes","Strigidae","Asio",2,"GBIF / iNaturalist","eBird / iNaturalist",2023,2024,3,FALSE,"Asio flammeus","Least Concern","22689531","Preocupación Menor (LC)",FALSE
"Zurite","Buteo albigula","Fauna","Buteo albigula Philippi, 1899","Aves","Accipitriformes","Accipitridae","Buteo",2,"GBIF","eBird",2022,2022,5,FALSE,"Buteo albigula","Least Concern","22695900","Preocupación Menor (LC)",FALSE
"Zurite","Catharus ustulatus","Fauna","Catharus ustulatus (Nuttall, 1840)","Aves","Passeriformes","Turdidae","Catharus",2,"GBIF","eBird",2022,2022,3,FALSE,"Catharus ustulatus","Least Concern","103881682","Preocupación Menor (LC)",FALSE
"Zurite","Conirostrum ferrugineiventre","Fauna","Conirostrum ferrugineiventre P.L.Sclater, 1855","Aves","Passeriformes","Thraupidae","Conirostrum",2,"GBIF","eBird",2024,2024,3,FALSE,"Conirostrum ferrugineiventre","Least Concern","22722102","Preocupación Menor (LC)",FALSE
"Zurite","Egretta thula","Fauna","Egretta thula (Molina, 1782)","Aves","Pelecaniformes","Ardeidae","Egretta",2,"GBIF","eBird",2021,2021,4,FALSE,"Egretta thula","Least Concern","22696974","Preocupación Menor (LC)",FALSE
"Zurite","Fulica ardesiaca","Fauna","Fulica ardesiaca Tschudi, 1843","Aves","Gruiformes","Rallidae","Fulica",2,"GBIF","eBird",2021,2021,8,FALSE,"Fulica ardesiaca","Least Concern","22692932","Preocupación Menor (LC)",FALSE
"Zurite","Haplochelidon andecola","Fauna","Orochelidon andecola (d'Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Hirundinidae","Haplochelidon",2,"GBIF","eBird",2024,2024,7,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Zurite","Oreotrochilus estella","Fauna","Oreotrochilus estella (d'Orbigny, 1838)","Aves","Apodiformes","Trochilidae","Oreotrochilus",2,"GBIF","eBird",2022,2024,6,FALSE,"Oreotrochilus estella","Least Concern","60946163","Preocupación Menor (LC)",FALSE
"Zurite","Pseudocolopteryx acutipennis","Fauna","Pseudocolopteryx acutipennis (P.L.Sclater & Salvin, 1873)","Aves","Passeriformes","Tyrannidae","Pseudocolopteryx",2,"GBIF","eBird",2024,2024,3,FALSE,"Pseudocolopteryx acutipennis","Least Concern","22699430","Preocupación Menor (LC)",FALSE
"Zurite","Solanum brevicaule","Flora","Solanum coelestispetalum Vargas","Magnoliopsida","Solanales","Solanaceae","Solanum",2,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,8,FALSE,"Solanum brevicaule","Least Concern","71779365","Preocupación Menor (LC)",FALSE
"Zurite","Solanum candolleanum","Flora","Solanum candolleanum Berthault","Magnoliopsida","Solanales","Solanaceae","Solanum",2,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,7,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Zurite","Solanum chaucha","Flora","Solanum × chaucha Juz. & Bukasov","Magnoliopsida","Solanales","Solanaceae","Solanum",2,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Zurite","Taraxacum","Flora","Taraxacum spec F.H.Wigg.","Magnoliopsida","Asterales","Asteraceae","Taraxacum",2,"GBIF","Otros conjuntos mediados por GBIF",2007,2007,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Zurite","Trifolium repens","Flora","Trifolium repens","Magnoliopsida","Fabales","Fabaceae","Trifolium",2,"iNaturalist","iNaturalist",2025,2025,4,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Zurite","Tringa flavipes","Fauna","Tringa flavipes (J.F.Gmelin, 1789)","Aves","Charadriiformes","Scolopacidae","Tringa",2,"GBIF","eBird",2021,2021,6,FALSE,"Tringa flavipes","Vulnerable","22693235","Vulnerable (VU)",TRUE
"Zurite","Tringa melanoleuca","Fauna","Tringa melanoleuca (J.F.Gmelin, 1789)","Aves","Charadriiformes","Scolopacidae","Tringa",2,"GBIF","eBird",2021,2021,5,FALSE,"Tringa melanoleuca","Near Threatened","22693231","Casi Amenazada (NT)",FALSE
"Zurite","Aeronautes andecolus","Fauna","Aeronautes andecolus (d'Orbigny & Lafresnaye, 1837)","Aves","Apodiformes","Apodidae","Aeronautes",1,"GBIF","eBird",2024,2024,7,FALSE,"Aeronautes andecolus","Least Concern","22686739","Preocupación Menor (LC)",FALSE
"Zurite","Aeronautes montivagus","Fauna","Aeronautes montivagus (d'Orbigny & Lafresnaye, 1837)","Aves","Apodiformes","Apodidae","Aeronautes",1,"GBIF","eBird",2024,2024,4,FALSE,"Aeronautes montivagus","Least Concern","22686736","Preocupación Menor (LC)",FALSE
"Zurite","Agriornis andicola","Fauna","Agriornis albicauda (Philippi & Landbeck, 1863)","Aves","Passeriformes","Tyrannidae","Agriornis",1,"GBIF","eBird",2024,2024,4,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
