"id_hotspot","nombre_hotspot","url_ebird","distrito_ubicacion","species","nombre_cientifico","n_observaciones","primer_anio","ultimo_anio","orden","familia","nombre_espanol","nombre_ingles","estatus_residencia","ds_004_2014","iucn_categoria","cites_apendice","es_endemica_peru"
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Riparia riparia","Riparia riparia (Linnaeus, 1758)",1,2018,2018,"Passeriformes","Hirundinidae","Golondrina Ribereña","Bank Swallow","Migratorio","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Rupornis magnirostris","Rupornis magnirostris (Gmelin, 1788)",1,2024,2024,"Accipitriformes","Accipitridae","Aguilucho Caminero","Roadside Hawk","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Sayornis nigricans","Sayornis nigricans (Swainson, 1827)",1,2015,2015,"Passeriformes","Tyrannidae","Mosquero de Agua","Black Phoebe","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Scytalopus atratus","Scytalopus atratus Hellmayr, 1922",1,2019,2019,"Passeriformes","Rhinocryptidae","Tapaculo de Corona Blanca","White-crowned Tapaculo","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Scytalopus schulenbergi","Scytalopus schulenbergi B.M.Whitney, 1994",1,2023,2023,"Passeriformes","Rhinocryptidae","Tapaculo Diademado","Diademed Tapaculo","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Spatula cyanoptera","Spatula cyanoptera (Vieillot, 1816)",1,2023,2023,"Anseriformes","Anatidae","Pato Colorado","Cinnamon Teal","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Sporophila caerulescens","Sporophila caerulescens (Vieillot, 1823)",1,2023,2023,"Passeriformes","Thraupidae","Espiguero Doble Acollarado","Double-collared Seedeater","Migratorio","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Sporophila nigricollis","Sporophila nigricollis (Vieillot, 1823)",1,2023,2023,"Passeriformes","Thraupidae","Espiguero de Vientre Amarillo","Yellow-bellied Seedeater","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Streptoprocne rutila","Streptoprocne rutila (Vieillot, 1817)",1,2014,2014,"Apodiformes","Apodidae","Vencejo de Cuello Castaño","Chestnut-collared Swift","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Tapera naevia","Tapera naevia (Linnaeus, 1766)",1,2023,2023,"Cuculiformes","Cuculidae","Cuclillo Listado","Striped Cuckoo","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Tremarctos ornatus","Tremarctos ornatus (F.G.Cuvier, 1825)",1,2017,2017,NA,NA,NA,NA,NA,"No Amenazada","Vulnerable (VU)","No CITES",NA
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Tyrannus melancholicus","Tyrannus melancholicus Vieillot, 1819",1,2014,2014,"Passeriformes","Tyrannidae","Tirano Tropical","Tropical Kingbird","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Vanellus chilensis","Vanellus chilensis (Molina, 1782)",1,2024,2024,"Charadriiformes","Charadriidae","Avefría Tero","Southern Lapwing","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Vanessa braziliensis","Vanessa braziliensis (Moore, 1883)",1,2022,2022,NA,NA,NA,NA,NA,"No Amenazada","Preocupación Menor (LC)","No CITES",NA
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Vicugna pacos","Lama pacos (Linnaeus, 1758)",1,2025,2025,NA,NA,NA,NA,NA,"No Amenazada","Preocupación Menor (LC)","No CITES",NA
"L3483388","Soraypampa","https://ebird.org/hotspot/L3483388/bird-list","Mollepata","Xenops rutilans","Xenops rutilans Temminck, 1821",1,2019,2019,"Passeriformes","Furnariidae","Pico-Lezna Rayado","Streaked Xenops","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Leptotila verreauxi","Leptotila verreauxi Bonaparte, 1855",60,2016,2024,"Columbiformes","Columbidae","Paloma de Puntas Blancas","White-tipped Dove","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Megascops koepckeae","Megascops koepckeae (Hekstra, 1982)",59,2016,2024,"Strigiformes","Strigidae","Lechuza de Koepcke","Koepcke's Screech-Owl","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Pheucticus aureoventris","Pheucticus aureoventris (d'Orbigny & Lafresnaye, 1837)",54,2013,2024,"Passeriformes","Cardinalidae","Picogrueso de Dorso Negro","Black-backed Grosbeak","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Elliotomyia chionogaster","Elliotomyia chionogaster (Tschudi, 1846)",43,2016,2024,"Apodiformes","Trochilidae","Colibrí de Vientre Blanco","White-bellied Hummingbird","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Falco sparverius","Falco sparverius Linnaeus, 1758",41,2016,2024,"Falconiformes","Falconidae","Cernícalo Americano","American Kestrel","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Glaucidium peruanum","Glaucidium peruanum C.König, 1991",38,2016,2024,"Strigiformes","Strigidae","Lechucita Peruana","Peruvian Pygmy-Owl","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Aratinga mitrata","Psittacara mitratus (Tschudi, 1844)",37,2016,2024,NA,NA,NA,NA,NA,"No Amenazada","Preocupación Menor (LC)","No CITES",NA
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Nystalus chacuru","Nystalus chacuru (Vieillot, 1816)",37,2016,2024,"Galbuliformes","Bucconidae","Buco de Oreja Blanca","White-eared Puffbird","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Aeronautes andecolus","Aeronautes andecolus (d'Orbigny & Lafresnaye, 1837)",36,2016,2024,"Apodiformes","Apodidae","Vencejo Andino","Andean Swift","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Patagioenas maculosa","Patagioenas maculosa (Temminck, 1813)",33,2016,2024,"Columbiformes","Columbidae","Paloma de Ala Moteada","Spot-winged Pigeon","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Crotophaga ani","Crotophaga ani Linnaeus, 1758",30,2016,2024,"Cuculiformes","Cuculidae","Garrapatero de Pico Liso","Smooth-billed Ani","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Zenaida auriculata","Zenaida auriculata (Des Murs, 1847)",29,2015,2024,"Columbiformes","Columbidae","Tórtola Orejuda","Eared Dove","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Zonotrichia capensis","Zonotrichia capensis (P.L.S.Müller, 1776)",28,2017,2024,"Passeriformes","Passerellidae","Gorrión de Collar Rufo","Rufous-collared Sparrow","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Asthenes dorbignyi","Asthenes dorbignyi (Reichenbach, 1853)",27,2016,2024,"Passeriformes","Furnariidae","Canastero de Pecho Cremoso","Creamy-breasted Canastero","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Geranoaetus melanoleucus","Geranoaetus melanoleucus (Vieillot, 1819)",24,2016,2024,"Accipitriformes","Accipitridae","Aguilucho de Pecho Negro","Black-chested Buzzard-Eagle","Residente","No Amenazada","Preocupación Menor (LC)","Apéndice II",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Turdus chiguanco","Turdus chiguanco Orbigny & Lafresnaye, 1837",24,2016,2024,"Passeriformes","Turdidae","Zorzal Chiguanco","Chiguanco Thrush","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Vireo olivaceus","Vireo chivi (Vieillot, 1817)",24,2018,2024,"Passeriformes","Vireonidae","Víreo de Ojo Rojo","Red-eyed Vireo","Migratorio","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Knipolegus aterrimus","Knipolegus aterrimus Kaup, 1853",19,1970,2024,"Passeriformes","Tyrannidae","Viudita-Negra de Ala Blanca","White-winged Black-Tyrant","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Rauenia bonariensis","Rauenia bonariensis (J.F.Gmelin, 1789)",16,2016,2023,"Passeriformes","Thraupidae","Tangara Azul y Amarilla","Blue-and-yellow Tanager","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Cacicus chrysonotus","Cacicus chrysonotus (Lafresnaye & Orbigny, 1838)",15,2016,2024,"Passeriformes","Icteridae","Cacique Montañes","Mountain Cacique","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Elliotomyia viridicauda","Elliotomyia viridicauda (von Berlepsch, 1883)",15,2019,2024,"Apodiformes","Trochilidae","Colibrí Verde y Blanco","Green-and-white Hummingbird","Endémico","No Amenazada","Preocupación Menor (LC)","No CITES",TRUE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Aegolius harrisii","Aegolius harrisii (Cassin, 1849)",13,2018,2022,"Strigiformes","Strigidae","Lechucita de Frente Anteada","Buff-fronted Owl","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Sporophila nigricollis","Sporophila nigricollis (Vieillot, 1823)",11,1970,2024,"Passeriformes","Thraupidae","Espiguero de Vientre Amarillo","Yellow-bellied Seedeater","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Spinus magellanicus","Spinus magellanicus (Vieillot, 1805)",9,2016,2024,"Passeriformes","Fringillidae","Jilguero Encapuchado","Hooded Siskin","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Colaptes rivolii","Colaptes rivolii (Boissonneau, 1840)",8,2017,2021,"Piciformes","Picidae","Carpintero de Manto Carmesí","Crimson-mantled Woodpecker","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Cranioleuca albicapilla","Cranioleuca albicapilla (Cabanis, 1873)",8,2016,2024,"Passeriformes","Furnariidae","Cola-Espina de Cresta Cremosa","Creamy-crested Spinetail","Endémico","No Amenazada","Preocupación Menor (LC)","No CITES",TRUE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Saltator aurantiirostris","Saltator aurantiirostris Vieillot, 1817",8,2016,2024,"Passeriformes","Thraupidae","Saltador de Pico Dorado","Golden-billed Saltator","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Colibri coruscans","Colibri coruscans (Gould, 1846)",7,2018,2024,"Apodiformes","Trochilidae","Oreja-Violeta de Vientre Azul","Sparkling Violetear","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Pachyramphus validus","Pachyramphus validus (Lichtenstein, 1823)",7,2019,2022,"Passeriformes","Tityridae","Cabezón Crestado","Crested Becard","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Troglodytes musculus","Troglodytes musculus J.F.Naumann, 1823",7,2018,2024,"Passeriformes","Troglodytidae","Cucarachero Común Sureño","Southern House-Wren","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Colaptes rupicola","Colaptes rupicola d'Orbigny, 1840",5,2016,2022,"Piciformes","Picidae","Carpintero Andino","Andean Flicker","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Merganetta armata","Merganetta armata Gould, 1842",5,2016,2016,"Anseriformes","Anatidae","Pato de los Torrentes","Torrent Duck","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Pedaliodes porina","Pedaliodes palaepolis Hewitson, 1878",5,2021,2021,NA,NA,NA,NA,NA,"No Amenazada","Preocupación Menor (LC)","No CITES",NA
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Streptoprocne zonaris","Streptoprocne zonaris (Shaw, 1796)",5,2018,2022,"Apodiformes","Apodidae","Vencejo de Collar Blanco","White-collared Swift","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Yphthimoides leguialimai","Yphthimoides leguialimai",5,2021,2022,NA,NA,NA,NA,NA,"No Amenazada","Preocupación Menor (LC)","No CITES",NA
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Chlorostilbon mellisugus","Chlorostilbon mellisugus (Linnaeus, 1758)",4,2018,2019,"Apodiformes","Trochilidae","Esmeralda de Cola Azul","Blue-tailed Emerald","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Conirostrum cinereum","Conirostrum cinereum d'Orbigny & Lafresnaye, 1838",4,2018,2024,"Passeriformes","Thraupidae","Pico-de-Cono Cinéreo","Cinereous Conebill","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Diglossa brunneiventris","Diglossa brunneiventris Lafresnaye, 1846",4,1982,2018,"Passeriformes","Thraupidae","Pinchaflor de Garganta Negra","Black-throated Flowerpiercer","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Empidonax alnorum","Empidonax alnorum Brewster, 1895",4,2018,2020,"Passeriformes","Tyrannidae","Mosquerito de Alisos","Alder Flycatcher","Migratorio","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Metriopelia ceciliae","Metriopelia ceciliae (R.Lesson, 1845)",4,2018,2023,"Columbiformes","Columbidae","Tortolita Moteada","Bare-faced Ground Dove","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Nothura darwinii","Nothura darwinii G.R.Gray, 1867",4,2023,2023,"Tinamiformes","Tinamidae","Perdiz de Darwin","Darwin's Nothura","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Patagona gigas","Patagona gigas (Vieillot, 1824)",4,2016,2024,"Apodiformes","Trochilidae","Colibrí Gigante Sureño","Southern Giant-Hummingbird","Migratorio","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Pyrrhomyias cinnamomeus","Pyrrhomyias cinnamomeus (Orbigny & Lafresnaye, 1837)",4,2018,2024,"Passeriformes","Tyrannidae","Mosquerito Canela","Cinnamon Flycatcher","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Sayornis nigricans","Sayornis nigricans (Swainson, 1827)",4,2015,2017,"Passeriformes","Tyrannidae","Mosquero de Agua","Black Phoebe","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L5065724","Yoga Limatambo Hotel","https://ebird.org/hotspot/L5065724/bird-list","Limatambo","Turdus fuscater","Turdus fuscater Orbigny & Lafresnaye, 1837",4,2018,2024,"Passeriformes","Turdidae","Zorzal Grande","Great Thrush","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
