"gbif_key","occurrence_id_original","inat_observation_id"
"6352516045","https://www.inaturalist.org/observations/367500107","367500107"
"6352809909","https://www.inaturalist.org/observations/361019049","361019049"
"6398612250","https://www.inaturalist.org/observations/369321963","369321963"
"6398878484","https://www.inaturalist.org/observations/370829341","370829341"
"6399090471","https://www.inaturalist.org/observations/370829327","370829327"
"6399104441","https://www.inaturalist.org/observations/367791409","367791409"
"6399132976","https://www.inaturalist.org/observations/370829338","370829338"
"6399137531","https://www.inaturalist.org/observations/369774404","369774404"
"6399479603","https://www.inaturalist.org/observations/370824945","370824945"
"6399481549","https://www.inaturalist.org/observations/370829285","370829285"
"6399482325","https://www.inaturalist.org/observations/367534290","367534290"
"6399526146","https://www.inaturalist.org/observations/370824936","370824936"
"6399614847","https://www.inaturalist.org/observations/370824930","370824930"
"6400031256","https://www.inaturalist.org/observations/370824934","370824934"
"6400153517","https://www.inaturalist.org/observations/370829295","370829295"
"6400200909","https://www.inaturalist.org/observations/370829315","370829315"
"6400202794","https://www.inaturalist.org/observations/369328031","369328031"
"6400392099","https://www.inaturalist.org/observations/370829342","370829342"
"6413154443","https://www.inaturalist.org/observations/370829290","370829290"
"6422591701","https://www.inaturalist.org/observations/367791381","367791381"
"6430840015","https://www.inaturalist.org/observations/364361074","364361074"
